date,total_pixels,water_percent,class1_percent,class2_percent,class3_percent
2014-07-24,674523,0.12159173574610836,1.4836909289330652e-6,0.11353381031107289,0.008056441744106545
2014-07-31,627696,0.11593482013883405,1.594464579232039e-6,0.10433827925407944,0.011594946420175388
2014-08-09,412581,0.13366835641679506,0,0.12661715029972426,0.007051206117070815
2014-08-16,674559,0.12328830556354982,0,0.1135394931816126,0.009748812381937208
2014-08-25,674558,0.11671034232011224,0,0.10890653327934828,0.007803809040763951
2014-09-01,674558,0.11678952657497303,0,0.1099381976490704,0.006851328925902647
2014-09-10,674274,0.11746602477373848,0,0.11256209824262735,0.004903926531111128
2014-10-03,674553,0.11490154644855535,1.483624891709252e-6,0.10990914868795372,0.004990914135709924
2014-10-12,674559,0.11497656018626973,2.967223369939799e-6,0.11148562189153555,0.0034879710713642334
2014-10-19,674554,0.11639131715580692,0,0.11196418704714695,0.00442713010865998
2014-10-28,674549,0.12273957860928544,4.450901088998341e-6,0.1186729386476373,0.004062189060559153
2014-12-31,674408,0.5215364636438268,0.03336516267397164,0.14177023733457952,0.3464010636352935
2015-01-07,664988,0.20689156332756312,1.0534609538622446e-5,0.20010727478469026,0.006773753933334232
2015-01-23,674213,0.16935582317314737,5.937482189372717e-6,0.16189249537702047,0.007457390313937585
2015-02-17,597771,0.09771478203673634,0,0.09695591599947112,7.588660372651972e-4
2015-02-24,674400,0.1303095263698126,1.4839617430240372e-6,0.12688410620757695,0.003423936200492637
2015-03-05,674558,0.1263828125041861,0,0.12312383642490576,0.0032589760792803425
2015-03-12,600653,0.16846859579109874,3.33197758867454e-6,0.16567473258299514,0.002790531230514927
2015-04-22,674559,0.10729517523255067,0,0.10693910842815789,3.5606680439277585e-4
2015-04-29,367552,0.1291469377426371,0,0.12893177768571695,2.1516005692017397e-4
2015-05-08,443224,0.128902528108473,2.2583965789915625e-6,0.12853215106951837,3.6811864237562466e-4
2015-05-24,668476,0.1241461306118037,0,0.12333169573525989,8.144348765438067e-4
2015-06-16,674557,0.1255524251773324,1.0682035827769623e-4,0.10580846228900488,0.019637142530049823
2015-06-25,674559,0.12937922388247092,2.522139864448829e-4,0.10443822784644194,0.024688782049584097
2015-07-02,674078,0.12891981295402666,2.8950943733520177e-4,0.08816430749613628,0.04046599602055518
2015-07-18,674558,0.13211329732057925,1.0682019979752938e-4,0.10922261867230035,0.022783858448481367
2015-07-27,673797,0.12280298329574213,4.901459719941071e-5,0.11394767940171525,0.008806289296827457
2015-08-03,665342,0.13429814500211057,7.520902623458619e-6,0.12237751434392866,0.011913109755558454
2015-08-12,674523,0.11115084558251978,5.934763715732261e-6,0.10459441536756457,0.006550495451239483
2015-09-20,674555,0.10707289072264492,1.4836204894366762e-6,0.10189802245548979,0.00517338464666569
2015-09-29,674550,0.1029541814332642,0,0.0987777587743688,0.00417642265889539
2015-10-06,674559,0.10729868935591429,0,0.10213423708053407,0.00516445227538022
2015-10-15,674319,0.11177030733518667,1.4841663977755386e-6,0.10628779666180382,0.005481026506985064
2015-10-22,674557,0.11448277573795185,0,0.1068688579784916,0.0076139177594602364
2015-10-31,659495,0.16602598065915747,4.552658485049537e-6,0.15821665380446917,0.007804774196203256
2015-11-07,674552,0.12099130214017292,5.9345083714213486e-6,0.11237142873068341,0.008613938901118088
