date,total_pixels,water_percent,class1_percent,class2_percent,class3_percent
2019-10-01,461135,0.11855860200691487,0,0.11234540405497884,0.00621319795193603
2019-10-10,533324,0.08055987290351696,3.748924444602838e-6,0.07332444872543348,0.007231675253638875
2019-10-26,533316,0.12083345787055325,5.623471490829545e-6,0.11115405940469868,0.009673774994363745
2019-11-02,535489,0.13488400898015926,9.334636346068601e-6,0.12366237772705377,0.01121229661675945
2019-11-18,521145,0.1871604848036974,5.754829546989173e-6,0.17774271001137612,0.009412019962774291
2020-02-06,535819,0.31048632398206427,4.291351556892156e-5,0.2878777279285684,0.022565682537926946
2020-02-22,535874,0.3212330113319351,1.305956734245919e-5,0.291184132114981,0.030035819649611616
2020-04-03,536357,0.22462576296100334,3.7278136429994725e-6,0.20971404789437895,0.01490798725298138
2020-04-10,533756,0.20536475897192621,0,0.19015377304792866,0.015210985923997557
2020-04-26,522178,0.17929700514904004,0,0.1710759195412999,0.008221085607740167
2020-05-05,488866,0.1493432075994805,0,0.1425484592059185,0.006794748393562012
2020-05-28,536389,0.1335151213834464,7.827941752569903e-5,0.12022378791776263,0.01321305404815809
2020-06-22,526613,0.10384571110816423,4.4230563838480253e-4,0.09623919311242217,0.007164212357357274
2020-06-29,477201,0.10854409339281156,5.468352678125789e-4,0.09954170841706901,0.00845554970793
2020-07-08,526775,0.07562810797528866,3.8144265519271607e-4,0.06709783566140179,0.008148829658694142
2020-07-15,536391,0.0640751189002132,1.9197023691691295e-4,0.057014860696334824,0.006868287966961532
2020-07-24,519662,0.05072138390271414,6.732831934875965e-5,0.04340375742263752,0.007250298160727861
2020-07-31,536389,0.053784961864617384,5.591386966121359e-6,0.04846755285983598,0.005311817617815291
2020-08-09,503078,0.03652078505351515,9.935054509709382e-6,0.03435693018130045,0.0021539198177049942
2020-08-25,369030,0.010518493727177499,0,0.007951145442116055,0.0025673482850614446
