year_month,mean_water,mean_class1,mean_class2,mean_class3,sd_water,n_obs
2017-03-01,0.971684612746406,0.5175454170179167,0.09216182478887036,0.3619773709396179,NA,1
2017-04-01,0.5936570862730832,0.008803129879899419,0.4040630091896195,0.18079094720356337,NA,1
2017-05-01,0.10338477592471507,0,0.10243101742206741,9.537585026476561e-4,0.06511664072616792,3
2017-06-01,0.07770291586608484,0,0.07752764512104783,1.752707450370118e-4,0.05781146144110784,3
2017-07-01,0.04032833703780845,0,0.04030780466610083,2.0532371707622086e-5,0.038156504185455964,2
2017-08-01,0.15813541108200782,0,0.15767808911938022,4.573219626276081e-4,0.17169865208642932,4
2017-09-01,0.10267237236245949,0,0.10254712335204745,1.252490104120374e-4,0.008208021438357188,2
2017-10-01,0.13668139307126279,0,0.1362960648094459,3.85328261816894e-4,NA,1
2017-12-01,0.6857937238824425,0.02323025058004505,0.6516845696836409,0.010878903618756588,0.2237967013365342,2
2018-04-01,0.06364614919636126,0,0.06293368395001725,7.124652463440128e-4,NA,1
2018-05-01,0.06394983535664786,0,0.06382090885799865,1.2892649864920406e-4,NA,1
2018-06-01,0.018787492401515626,0,0.018505691638761368,2.81800762754258e-4,0.01666069900694647,2
2018-07-01,0.01529006352341403,0,0.015041879486886955,2.4818403652707274e-4,0.01291067084506147,4
2018-08-01,0.13406132688093558,0,0.13383992081467347,2.2140606626211258e-4,0.18917934472775744,3
2018-09-01,0.2535915865237557,0,0.2535874349967312,4.151527024438422e-6,0.18264287197376994,3
2018-10-01,0.11463965801676215,0,0.11440982751975981,2.298304970023388e-4,0.0588442825673118,3
2018-11-01,0.6046005814341147,0,0.6045070107639027,9.357067021190487e-5,0.3430343339540262,3
2019-01-01,0.9208702546385035,0.26263941369964167,0.5128199341924446,0.145410906746417,0.014535492084890269,2
2019-02-01,0.9971868520755753,0.2042862380717012,0.047954383957377736,0.7449462300464961,NA,1
2019-03-01,0.9997319522391449,0.17820130491956995,0.042929688444408476,0.7786009588751667,NA,1
2019-04-01,0.23382839683877446,4.3242263054726165e-5,0.23300340472832506,7.817498473946627e-4,0.15521294807547575,2
2019-05-01,0.05708908907733064,0,0.056809848822106976,2.792402552236604e-4,0.03338510708782768,2
2019-06-01,0.03639829910891271,0,0.03626535401508347,1.3294509382923462e-4,0.025351659680221985,2
2019-07-01,0.0504887791120356,0,0.050197897795349895,2.9088131668570337e-4,0.02031770495631501,4
2019-08-01,0.09313914120929184,0,0.09303895797107357,1.0018323821827407e-4,0.08810315179578235,3
2019-09-01,0.11538755766668533,0,0.11538755766668533,0,NA,1
2019-10-01,0.30269900100044383,0,0.30269900100044383,0,0.106864424463708,2
2019-11-01,0.17319153768687007,0,0.17264537659944731,5.461610874227475e-4,NA,1
2020-02-01,0.6494811910999213,0.021391959425985773,0.4536314190868338,0.1744578125871005,NA,1
2020-04-01,0.174938177082025,4.564527225448673e-5,0.1739528803936061,9.396514161643952e-4,0.1667169346300556,4
2020-05-01,0.053800753524127054,0,0.05379870028695629,2.0532371707622086e-6,0.022852194458337895,2
2020-06-01,0.007286702664477518,0,0.007286702664477518,0,NA,1
2020-07-01,0.017569947932487905,0,0.017530936426243426,3.9011506244481966e-5,0.0017713543720719507,4
2020-08-01,0.012883011238346353,0,0.012883011238346353,0,NA,1
2020-09-01,0.22677899835050622,0,0.22674339394256132,3.560440794491572e-5,0.19556406149088693,3
2020-10-01,0.3082822270040681,0,0.3082752356932804,6.99131078769946e-6,0.11198968190822234,3
2020-11-01,0.9209471921655665,0.1674083228911054,0.4942917482459881,0.2592471210284719,0.07793196798839827,2
2021-01-01,0.609137285299402,0.03093147306572968,0.5099418243911753,0.06826398784249593,NA,1
2021-02-01,0.7819640814616462,0.06066053851522015,0.5855499397336965,0.13575360321272897,0.14314864143692016,2
2021-03-01,0.5813265450976366,0.011762187631490461,0.5140165011948065,0.05554785627133919,0.19747001595757677,3
2021-04-01,0.14023291433991583,0,0.14020615276573534,2.6761574180478998e-5,0.09633126277641736,4
2021-05-01,0.025385708935071704,0,0.025319586573451052,6.612236162065063e-5,0.010745183263308887,2
2021-06-01,0.01239862482554116,0,0.012380145691004301,1.8479134536859877e-5,0.002853630756536716,2
2021-07-01,0.04334958300746393,0,0.04325102762326735,9.855538419658601e-5,0.025440357278718916,3
2021-08-01,0.09337541010702209,0,0.09333362418864176,4.178591838033233e-5,0.05686303344506552,4
2021-09-01,0.17654473331910203,0,0.17653230503537604,1.2428283725987742e-5,0.1429446117497842,3
2021-10-01,0.16279197532516532,0,0.16279197532516532,0,NA,1
2021-11-01,0.3591014745100783,0,0.35905219681798,4.9277692098293006e-5,0.17843815015552744,2
2021-12-01,0.7197756274496432,0,0.7197756274496432,0,NA,1
2022-01-01,0.9618030578267189,0.37509328227996697,0.33559632137301654,0.2511134541737346,0.014588654984455383,2
2022-02-01,0.962280199565408,0.3627718378672323,0.3184627119458253,0.2810456497523494,0.014302470523750837,4
2022-03-01,0.5769291424681597,0.09844430646001205,0.34966758757144717,0.12881724843669967,0.348224091559179,2
2022-04-01,0.18855905508363013,0,0.18845485531019157,1.0419977343856369e-4,0.07308737725833557,2
2022-05-01,0.3034638370956506,2.205008742211131e-5,0.30344178700822855,0,0.3729142284508002,2
2022-06-01,0.01328333333292151,0,0.013243637414286774,3.9695918634736035e-5,0.006318028948439767,3
2022-07-01,0.013856215524270786,0,0.013716683918421407,1.3953160584937943e-4,0.01038002452671682,5
