year_month,mean_water,mean_class1,mean_class2,mean_class3,sd_water,n_obs
2019-08-01,0.48598863761831984,8.036395551810825e-4,0.4696535040117217,0.015531494051417108,0.029734685744184034,4
2019-09-01,0.5199441480966295,1.1380536285333696e-4,0.5051968698268845,0.014633472906891579,NA,1
2019-10-01,0.6136777603223548,7.957853663802087e-4,0.6043253456997878,0.008556629256186755,NA,1
2019-11-01,0.6224564573883775,1.9654505245001265e-6,0.612218455217717,0.010236036720136009,0.041506281014926316,3
2020-02-01,0.7538005529717243,0.04156996101161944,0.6407916924051945,0.0714388995549104,0.011015411348464215,3
2020-04-01,0.4681799723882797,0.005376173655043767,0.43518521782396347,0.027618580909272418,0.20441872998977678,5
2020-05-01,0.3356311119652065,1.7858900304884508e-5,0.33192877550365113,0.003684477561250484,0.2525308143304415,3
2020-06-01,0.4665800714682197,0,0.4512513191271198,0.01532875234109994,NA,1
2020-07-01,0.4507125771052576,7.555774946040982e-5,0.44161663903568665,0.009020380320110565,0.038909488492421616,4
2020-09-01,0.5343073120642238,2.0160521103318747e-4,0.5248473439114766,0.00925836294171403,0.134149129339858,4
2020-10-01,0.5715041663225771,1.604835002605582e-4,0.5658074391443497,0.0055362436779668065,0.08837801993456873,4
2020-11-01,0.8179419585999649,0.022100082649737497,0.7625267836134356,0.033315092336791835,0.0074969801642156145,2
2020-12-01,0.7570451366361879,0.03764176124060646,0.6804988388371932,0.0389045365583881,0.059948633763814464,2
2021-01-01,0.7302997965908994,0.014758449720599085,0.6916180584544268,0.023923288415873545,NA,1
2021-02-01,0.7792088740223452,0.06960895548047358,0.613174180798402,0.09642573774346952,0.009061943115364079,2
2021-03-01,0.6905615943047299,0.03321194888972057,0.6004568654087094,0.05689278000629989,0.06225803493753906,4
2021-04-01,0.3891778025938214,0.0040106176632700285,0.3699425045168393,0.015224680413712078,0.2666191871824218,6
2021-05-01,0.44521064758338713,1.1918309971958475e-4,0.443584636905503,0.0015068275781645619,0.049977273608788134,3
2021-06-01,0.3764987738039203,9.44018901629272e-6,0.37458040656405067,0.0019089270508533284,0.043719035707367154,2
2021-07-01,0.43636481970698715,9.626906450257695e-4,0.42328194760801474,0.012120181453946584,0.030984042921102586,4
2021-08-01,0.4797425587102031,2.6275746119676293e-4,0.47014257357737715,0.009337227671629212,0.027275681633393264,4
2021-09-01,0.5191601643125063,0.0012817929071860894,0.5090520867534146,0.008826284651905717,0.0970560039309041,4
2021-10-01,0.2608196455586777,0,0.25048627620488473,0.010333369353792969,NA,1
2021-11-01,0.60942292083452,0.0021494580188063687,0.6017169112187215,0.005556551596992051,0.07960782388875356,3
2021-12-01,0.5591634507334613,4.740893734695123e-6,0.5554242711939804,0.003734438645746319,0.12200711753143373,2
2022-01-01,0.6444468972446866,0.08910413393066254,0.4475423003016201,0.10780046301240408,0.29487801796574936,3
2022-02-01,0.683127598987489,0.057645391007221686,0.5205967144136394,0.10488549356662794,0.23307430731453477,7
2022-03-01,0.6396090245382238,0.010113982378684607,0.5892985356587412,0.04019650650079794,0.0639807167684918,5
2022-04-01,0.36760064739418896,0.005065056831715229,0.3408761957750916,0.021659394787382106,0.3271645849772697,4
2022-05-01,0.08997195757570763,4.8798541631662436e-5,0.08967916632591764,2.439927081583122e-4,0.05138616884298053,2
2022-06-01,0.30604509188031975,1.3493527679270863e-4,0.30192057741734596,0.00398957918618108,0.17889857953889735,3
2022-07-01,0.39657146865188414,0.0028808577265343133,0.37819407448193515,0.015496536443414683,0.06505395604462777,7
2022-08-01,0.3331190995005588,2.829260138324602e-4,0.32575432667450616,0.007081846812220191,0.16271522910290515,12
2022-09-01,0.3774368068557761,3.0849068149610886e-4,0.3649178822074316,0.012210433966848335,0.1733036173919553,5
2022-10-01,0.4599365527849377,4.306655611714646e-4,0.4543363293437429,0.00516955788002334,0.1286239875573055,8
2022-11-01,0.7830130590943619,0.08372883244477838,0.6173610458899766,0.08192318075960686,0.06008382294451168,4
2022-12-01,0.18938961779806046,0,0,0.18938961779806046,NA,1
2023-01-01,0.6758562762973698,0.060781457061011436,0.5049270479006378,0.11014777133572054,0.27230082894584146,4
2023-02-01,0.6669042721995058,0.08568031384638676,0.41361509820108755,0.16760886015203139,0.19026154065312656,2
2023-03-01,0.889287509711622,0.029134865865362652,0.096156482793291,0.7639961610529684,NA,1
2023-04-01,0.45798430539081436,0.014798513026691145,0.4035678259970076,0.039617966367115544,0.30797640132222165,3
2023-05-01,0.44667038020211114,0.0029532455216643772,0.42791555485891686,0.015801579821529875,0.2269449895944123,5
2023-06-01,0.47962271165831116,0.002991820610555348,0.4608988480676224,0.01573204298013349,0.152963538466934,7
2023-07-01,0.38578809097254,7.423099924004542e-4,0.3737637475410149,0.011282033439124681,0.1543051521093325,7
2023-08-01,0.4730425641645207,1.0770309763737812e-4,0.46543043719049987,0.007504423876383422,0.03319540796830665,6
2023-09-01,0.3697882841180224,3.5836088550918297e-6,0.3661786057325761,0.0036060947765911918,0.22379287483203467,3
2023-10-01,0.5113003626969413,4.1736960968903467e-4,0.5048985653033834,0.0059844277838689355,0.07301630340225572,5
2023-11-01,0.6451920249486309,0.00247189720096729,0.6261743384043309,0.016545789343332708,0.028557472011795176,2
2023-12-01,0.7429655605912966,0.003240562561757689,0.727257308526264,0.01246768950327481,0.1630799628601889,4
2024-02-01,0.5366187600348272,0.013363657214534759,0.49784069309746953,0.025414409722822946,0.3326581716883808,2
2024-04-01,0.1436246864381151,0,0.1436246864381151,0,NA,1
2024-05-01,0.40858330858822217,0.00121587751483684,0.3986828008799746,0.008684630193410746,0.21658508191418235,8
2024-06-01,0.47247093953528735,1.2473387823557235e-4,0.4636864649940079,0.00865974066304389,0.051237478945881564,3
2024-07-01,0.4008581667740103,2.9280243196313345e-5,0.39344728407942425,0.007381602451389742,0.1931824786797157,10
2024-08-01,0.5086411696538949,1.7948244096822326e-6,0.49224949363625287,0.016389881193232446,0.2695077183280719,6
2024-09-01,0.4676831026807466,2.6559214957099984e-7,0.46086604700103173,0.006816790087565268,0.16376432346203218,9
2024-10-01,0.46369099647123957,0,0.45953063972868347,0.0041603567425561264,0.04203416318807235,4
2024-11-01,0.6508191864799096,0.005848153546657059,0.6117813429577139,0.03318968997553852,0.08032704416265164,3
2024-12-01,0.7138069491150102,0.09650271200896364,0.5284517653696434,0.0888524717364031,0.17300910372244216,4
2025-01-01,0.5353267138832243,0.023889050617236052,0.46685915830620384,0.044578504959784375,0.25914310882943187,6
2025-02-01,0.9053501766645665,0.43452678557593677,0.2483901445440451,0.2224332465445846,0.1500303929114765,6
2025-03-01,0.541749616355401,0.05323849496607923,0.3269181866931583,0.16159293469616348,0.3850022006411014,4
2025-04-01,0.35206245550029314,0.007399604988920703,0.32132878579095975,0.02333406472041263,0.32306788218726673,4
2025-05-01,0.4759754648328662,0.0033876855026320845,0.45086460284031965,0.02172317648991443,0.19409394075808006,6
2025-06-01,0.557159080683041,3.8276819941399434e-4,0.5292477081227267,0.027528604360900367,0.14633114177347295,9
2025-07-01,0.49936529224028936,4.418052994590532e-4,0.4760309663542767,0.022892520586553656,0.04758209160835496,7
2025-08-01,0.45788847621092077,5.579107294525667e-4,0.4325209904542983,0.024809575027169926,0.13732559787471407,7
2025-09-01,0.40295121193351785,5.867850633167633e-4,0.38330198327531956,0.01906244359488159,0.1129923579377946,6
2025-10-01,0.5355810548003108,0.014726587479265113,0.46009879374659696,0.060755673574448665,0.04340920422535161,2
2025-11-01,0.5575449249194464,4.4059007169346923e-4,0.539903684708807,0.017200650138945887,0.15995388788675072,5
2025-12-01,0.594432090092374,0.031602548609857,0.527156183098825,0.035673358383692,0.23549020152734124,6
